Step,TP2 after fix,TP2 after fix__MIN,TP2 after fix__MAX,TP2,TP=2__MIN,TP=2__MAX,TP1,TP=1__MIN,TP=1__MAX
5124,,,,,,,2.918687105178833,2.918687105178833,2.918687105178833
5125,,,,3.0270211696624756,3.0270211696624756,3.0270211696624756,2.986130475997925,2.986130475997925,2.986130475997925
5126,,,,3.044341564178467,3.044341564178467,3.044341564178467,3.003938913345337,3.003938913345337,3.003938913345337
5127,,,,3.0490925312042236,3.0490925312042236,3.0490925312042236,3.007189989089966,3.007189989089966,3.007189989089966
5128,2.9626221656799316,2.9626221656799316,2.9626221656799316,2.99322509765625,2.99322509765625,2.99322509765625,,,
5129,,,,2.9870128631591797,2.9870128631591797,2.9870128631591797,2.946293354034424,2.946293354034424,2.946293354034424
5130,,,,2.9654340744018555,2.9654340744018555,2.9654340744018555,,,
5131,,,,2.9854729175567627,2.9854729175567627,2.9854729175567627,2.9448349475860596,2.9448349475860596,2.9448349475860596
5132,2.967566967010498,2.967566967010498,2.967566967010498,2.9981157779693604,2.9981157779693604,2.9981157779693604,2.9572956562042236,2.9572956562042236,2.9572956562042236
5133,2.9361085891723633,2.9361085891723633,2.9361085891723633,2.9669244289398193,2.9669244289398193,2.9669244289398193,,,
5134,,,,3.0029971599578857,3.0029971599578857,3.0029971599578857,,,
5135,,,,2.9892983436584473,2.9892983436584473,2.9892983436584473,,,
5136,2.9798295497894287,2.9798295497894287,2.9798295497894287,3.007056713104248,3.007056713104248,3.007056713104248,,,
5137,,,,2.961745500564575,2.961745500564575,2.961745500564575,2.922029733657837,2.922029733657837,2.922029733657837
5138,2.9661264419555664,2.9661264419555664,2.9661264419555664,2.9964776039123535,2.9964776039123535,2.9964776039123535,2.9561665058135986,2.9561665058135986,2.9561665058135986
5139,,,,2.9811487197875977,2.9811487197875977,2.9811487197875977,2.942732334136963,2.942732334136963,2.942732334136963
5140,,,,3.0001261234283447,3.0001261234283447,3.0001261234283447,2.9616587162017822,2.9616587162017822,2.9616587162017822
5141,2.945201873779297,2.945201873779297,2.945201873779297,,,,2.934528350830078,2.934528350830078,2.934528350830078
5142,2.987208366394043,2.987208366394043,2.987208366394043,3.0164754390716553,3.0164754390716553,3.0164754390716553,2.9760372638702393,2.9760372638702393,2.9760372638702393
5143,2.970177173614502,2.970177173614502,2.970177173614502,,,,2.9614858627319336,2.9614858627319336,2.9614858627319336
5144,,,,2.9737772941589355,2.9737772941589355,2.9737772941589355,,,
5145,2.96151065826416,2.96151065826416,2.96151065826416,2.992218494415283,2.992218494415283,2.992218494415283,2.952972888946533,2.952972888946533,2.952972888946533
5146,2.952749729156494,2.952749729156494,2.952749729156494,,,,,,
5147,,,,2.9923322200775146,2.9923322200775146,2.9923322200775146,2.9524574279785156,2.9524574279785156,2.9524574279785156
5148,3.0011940002441406,3.0011940002441406,3.0011940002441406,3.0319371223449707,3.0319371223449707,3.0319371223449707,2.991908311843872,2.991908311843872,2.991908311843872
5149,,,,2.97674560546875,2.97674560546875,2.97674560546875,2.935788631439209,2.935788631439209,2.935788631439209
5150,3.0021607875823975,3.0021607875823975,3.0021607875823975,3.0318925380706787,3.0318925380706787,3.0318925380706787,,,
5152,,,,2.9977731704711914,2.9977731704711914,2.9977731704711914,,,
5153,2.964172601699829,2.964172601699829,2.964172601699829,3.0067193508148193,3.0067193508148193,3.0067193508148193,2.9559545516967773,2.9559545516967773,2.9559545516967773
5154,,,,2.9888479709625244,2.9888479709625244,2.9888479709625244,2.9470744132995605,2.9470744132995605,2.9470744132995605
5155,,,,3.0196664333343506,3.0196664333343506,3.0196664333343506,2.9758777618408203,2.9758777618408203,2.9758777618408203
5156,2.972940444946289,2.972940444946289,2.972940444946289,3.0059196949005127,3.0059196949005127,3.0059196949005127,2.9643311500549316,2.9643311500549316,2.9643311500549316
5157,,,,3.015073776245117,3.015073776245117,3.015073776245117,2.9735279083251953,2.9735279083251953,2.9735279083251953
5158,,,,2.9956202507019043,2.9956202507019043,2.9956202507019043,,,
5159,2.996112108230591,2.996112108230591,2.996112108230591,3.0281782150268555,3.0281782150268555,3.0281782150268555,2.988096237182617,2.988096237182617,2.988096237182617
5160,,,,3.0258853435516357,3.0258853435516357,3.0258853435516357,2.985383987426758,2.985383987426758,2.985383987426758
5161,,,,3.009643077850342,3.009643077850342,3.009643077850342,,,
5162,,,,,,,2.9577784538269043,2.9577784538269043,2.9577784538269043
5163,2.962940216064453,2.962940216064453,2.962940216064453,2.9940826892852783,2.9940826892852783,2.9940826892852783,2.9545271396636963,2.9545271396636963,2.9545271396636963
5165,,,,3.015519380569458,3.015519380569458,3.015519380569458,2.9733574390411377,2.9733574390411377,2.9733574390411377
5166,,,,2.964836835861206,2.964836835861206,2.964836835861206,2.9234790802001953,2.9234790802001953,2.9234790802001953
5167,2.933694839477539,2.933694839477539,2.933694839477539,2.9645471572875977,2.9645471572875977,2.9645471572875977,,,
5168,,,,2.9862003326416016,2.9862003326416016,2.9862003326416016,,,
5169,2.9716570377349854,2.9716570377349854,2.9716570377349854,3.003957509994507,3.003957509994507,3.003957509994507,2.962137460708618,2.962137460708618,2.962137460708618
5170,3.0016603469848633,3.0016603469848633,3.0016603469848633,3.0338828563690186,3.0338828563690186,3.0338828563690186,,,
5171,,,,3.024440050125122,3.024440050125122,3.024440050125122,2.983654260635376,2.983654260635376,2.983654260635376
5172,,,,2.981959819793701,2.981959819793701,2.981959819793701,2.9272260665893555,2.9272260665893555,2.9272260665893555
5173,2.8909921646118164,2.8909921646118164,2.8909921646118164,2.9220128059387207,2.9220128059387207,2.9220128059387207,,,
5174,,,,2.981705904006958,2.981705904006958,2.981705904006958,2.9402201175689697,2.9402201175689697,2.9402201175689697
5175,,,,3.0063159465789795,3.0063159465789795,3.0063159465789795,2.9640302658081055,2.9640302658081055,2.9640302658081055
5176,,,,2.9916775226593018,2.9916775226593018,2.9916775226593018,,,
5177,,,,3.001016616821289,3.001016616821289,3.001016616821289,2.960604190826416,2.960604190826416,2.960604190826416
5178,2.954885482788086,2.954885482788086,2.954885482788086,2.9866721630096436,2.9866721630096436,2.9866721630096436,,,
5179,2.9185757637023926,2.9185757637023926,2.9185757637023926,2.9687659740448,2.9687659740448,2.9687659740448,,,
5180,,,,3.011395215988159,3.011395215988159,3.011395215988159,2.968485116958618,2.968485116958618,2.968485116958618
5181,,,,2.9948999881744385,2.9948999881744385,2.9948999881744385,,,
5182,,,,3.010108709335327,3.010108709335327,3.010108709335327,2.965357780456543,2.965357780456543,2.965357780456543
5183,,,,2.9919919967651367,2.9919919967651367,2.9919919967651367,2.94796085357666,2.94796085357666,2.94796085357666
5184,2.9189443588256836,2.9189443588256836,2.9189443588256836,,,,2.9086782932281494,2.9086782932281494,2.9086782932281494
5185,,,,3.013042449951172,3.013042449951172,3.013042449951172,,,
5186,2.9728894233703613,2.9728894233703613,2.9728894233703613,3.005504846572876,3.005504846572876,3.005504846572876,2.9631216526031494,2.9631216526031494,2.9631216526031494
5187,2.9937028884887695,2.9937028884887695,2.9937028884887695,3.0244534015655518,3.0244534015655518,3.0244534015655518,2.983219861984253,2.983219861984253,2.983219861984253
5188,2.976670742034912,2.976670742034912,2.976670742034912,3.0086922645568848,3.0086922645568848,3.0086922645568848,2.9661989212036133,2.9661989212036133,2.9661989212036133
5189,,,,2.974968910217285,2.974968910217285,2.974968910217285,2.933248996734619,2.933248996734619,2.933248996734619
5190,,,,2.9900753498077393,2.9900753498077393,2.9900753498077393,,,
5191,2.9755022525787354,2.9755022525787354,2.9755022525787354,3.0134027004241943,3.0134027004241943,3.0134027004241943,,,
5192,2.955667495727539,2.955667495727539,2.955667495727539,2.9864532947540283,2.9864532947540283,2.9864532947540283,2.945335865020752,2.945335865020752,2.945335865020752
5193,2.952465057373047,2.952465057373047,2.952465057373047,,,,2.943063259124756,2.943063259124756,2.943063259124756
5194,2.952605724334717,2.952605724334717,2.952605724334717,2.986375093460083,2.986375093460083,2.986375093460083,2.943559408187866,2.943559408187866,2.943559408187866
5195,2.9791781902313232,2.9791781902313232,2.9791781902313232,3.046588659286499,3.046588659286499,3.046588659286499,2.9697282314300537,2.9697282314300537,2.9697282314300537
5196,,,,,,,2.860755681991577,2.860755681991577,2.860755681991577
5197,2.9447593688964844,2.9447593688964844,2.9447593688964844,2.978511333465576,2.978511333465576,2.978511333465576,,,
5198,2.940882444381714,2.940882444381714,2.940882444381714,,,,2.93229079246521,2.93229079246521,2.93229079246521
5199,2.978670835494995,2.978670835494995,2.978670835494995,,,,,,
5200,,,,2.9144930839538574,2.9144930839538574,2.9144930839538574,,,
5201,,,,2.9703829288482666,2.9703829288482666,2.9703829288482666,,,
5202,2.9621193408966064,2.9621193408966064,2.9621193408966064,2.9959282875061035,2.9959282875061035,2.9959282875061035,,,
5203,2.9946959018707275,2.9946959018707275,2.9946959018707275,3.031250476837158,3.031250476837158,3.031250476837158,2.9847841262817383,2.9847841262817383,2.9847841262817383
5204,,,,2.921293258666992,2.921293258666992,2.921293258666992,2.8778762817382812,2.8778762817382812,2.8778762817382812
5205,,,,3.002390146255493,3.002390146255493,3.002390146255493,2.960174798965454,2.960174798965454,2.960174798965454
5206,,,,2.985995054244995,2.985995054244995,2.985995054244995,,,
5207,,,,2.9857335090637207,2.9857335090637207,2.9857335090637207,2.941683053970337,2.941683053970337,2.941683053970337
5208,,,,3.021070718765259,3.021070718765259,3.021070718765259,,,
5209,,,,2.9895200729370117,2.9895200729370117,2.9895200729370117,2.9484472274780273,2.9484472274780273,2.9484472274780273
5210,,,,2.9754719734191895,2.9754719734191895,2.9754719734191895,,,
5211,2.9885010719299316,2.9885010719299316,2.9885010719299316,3.020930528640747,3.020930528640747,3.020930528640747,2.9790098667144775,2.9790098667144775,2.9790098667144775
5212,2.966099262237549,2.966099262237549,2.966099262237549,3.0003833770751953,3.0003833770751953,3.0003833770751953,,,
5213,2.9537904262542725,2.9537904262542725,2.9537904262542725,,,,,,
5214,,,,,,,2.9731907844543457,2.9731907844543457,2.9731907844543457
5215,2.9230284690856934,2.9230284690856934,2.9230284690856934,2.9544222354888916,2.9544222354888916,2.9544222354888916,,,
5216,,,,2.9700560569763184,2.9700560569763184,2.9700560569763184,,,
5217,2.9212088584899902,2.9212088584899902,2.9212088584899902,2.951897144317627,2.951897144317627,2.951897144317627,,,
5218,,,,3.0181398391723633,3.0181398391723633,3.0181398391723633,,,
5219,,,,3.0094642639160156,3.0094642639160156,3.0094642639160156,2.9720585346221924,2.9720585346221924,2.9720585346221924
5220,2.9440290927886963,2.9440290927886963,2.9440290927886963,2.9758942127227783,2.9758942127227783,2.9758942127227783,2.935101270675659,2.935101270675659,2.935101270675659
5221,,,,2.9931461811065674,2.9931461811065674,2.9931461811065674,,,
5222,,,,2.987528085708618,2.987528085708618,2.987528085708618,2.9459609985351562,2.9459609985351562,2.9459609985351562
5223,,,,3.0240707397460938,3.0240707397460938,3.0240707397460938,,,
5224,2.9589059352874756,2.9589059352874756,2.9589059352874756,2.9903974533081055,2.9903974533081055,2.9903974533081055,2.948399066925049,2.948399066925049,2.948399066925049
5225,2.9593732357025146,2.9593732357025146,2.9593732357025146,2.9922049045562744,2.9922049045562744,2.9922049045562744,2.950119733810425,2.950119733810425,2.950119733810425
5226,,,,3.098443031311035,3.098443031311035,3.098443031311035,3.055445432662964,3.055445432662964,3.055445432662964
5227,2.95625638961792,2.95625638961792,2.95625638961792,2.986832857131958,2.986832857131958,2.986832857131958,,,
5228,2.9375662803649902,2.9375662803649902,2.9375662803649902,2.968679666519165,2.968679666519165,2.968679666519165,,,
5230,,,,2.987499475479126,2.987499475479126,2.987499475479126,2.947422742843628,2.947422742843628,2.947422742843628
5231,2.947845697402954,2.947845697402954,2.947845697402954,2.9807050228118896,2.9807050228118896,2.9807050228118896,2.9400064945220947,2.9400064945220947,2.9400064945220947
5232,,,,3.0272321701049805,3.0272321701049805,3.0272321701049805,2.98689341545105,2.98689341545105,2.98689341545105
5233,,,,3.0035834312438965,3.0035834312438965,3.0035834312438965,2.963040351867676,2.963040351867676,2.963040351867676
5234,2.9181108474731445,2.9181108474731445,2.9181108474731445,2.9483442306518555,2.9483442306518555,2.9483442306518555,,,
5235,,,,3.000145196914673,3.000145196914673,3.000145196914673,2.9583017826080322,2.9583017826080322,2.9583017826080322
5236,,,,2.970078706741333,2.970078706741333,2.970078706741333,2.9294986724853516,2.9294986724853516,2.9294986724853516
5237,2.9286231994628906,2.9286231994628906,2.9286231994628906,2.9592840671539307,2.9592840671539307,2.9592840671539307,2.917745351791382,2.917745351791382,2.917745351791382
5238,,,,2.988158941268921,2.988158941268921,2.988158941268921,,,
5239,2.946746349334717,2.946746349334717,2.946746349334717,2.975874423980713,2.975874423980713,2.975874423980713,,,
5240,,,,2.9954512119293213,2.9954512119293213,2.9954512119293213,2.9549593925476074,2.9549593925476074,2.9549593925476074
5241,2.936306953430176,2.936306953430176,2.936306953430176,2.967036724090576,2.967036724090576,2.967036724090576,2.9261443614959717,2.9261443614959717,2.9261443614959717
5242,,,,2.983370304107666,2.983370304107666,2.983370304107666,,,
5243,,,,3.0214011669158936,3.0214011669158936,3.0214011669158936,,,
5244,,,,2.992377519607544,2.992377519607544,2.992377519607544,,,
5245,,,,2.965604782104492,2.965604782104492,2.965604782104492,2.924069404602051,2.924069404602051,2.924069404602051
5246,2.970264196395874,2.970264196395874,2.970264196395874,3.001472234725952,3.001472234725952,3.001472234725952,2.9608569145202637,2.9608569145202637,2.9608569145202637
5247,,,,2.992849588394165,2.992849588394165,2.992849588394165,2.95088791847229,2.95088791847229,2.95088791847229
5248,,,,2.946173906326294,2.946173906326294,2.946173906326294,2.904634475708008,2.904634475708008,2.904634475708008
5249,2.965923547744751,2.965923547744751,2.965923547744751,2.9966747760772705,2.9966747760772705,2.9966747760772705,2.956099271774292,2.956099271774292,2.956099271774292
5250,2.966541051864624,2.966541051864624,2.966541051864624,2.9978268146514893,2.9978268146514893,2.9978268146514893,,,
5251,2.970794200897217,2.970794200897217,2.970794200897217,3.0016775131225586,3.0016775131225586,3.0016775131225586,2.9597418308258057,2.9597418308258057,2.9597418308258057
5252,,,,2.9882047176361084,2.9882047176361084,2.9882047176361084,,,
5253,,,,3.043823480606079,3.043823480606079,3.043823480606079,3.0046751499176025,3.0046751499176025,3.0046751499176025
5254,,,,3.0157556533813477,3.0157556533813477,3.0157556533813477,2.975557804107666,2.975557804107666,2.975557804107666
5255,,,,3.0097806453704834,3.0097806453704834,3.0097806453704834,,,
5256,2.98624849319458,2.98624849319458,2.98624849319458,3.018911361694336,3.018911361694336,3.018911361694336,,,
5257,,,,2.805997371673584,2.805997371673584,2.805997371673584,2.767812490463257,2.767812490463257,2.767812490463257
5258,2.9495954513549805,2.9495954513549805,2.9495954513549805,2.9801523685455322,2.9801523685455322,2.9801523685455322,2.9394359588623047,2.9394359588623047,2.9394359588623047
5259,,,,3.0059938430786133,3.0059938430786133,3.0059938430786133,2.9653677940368652,2.9653677940368652,2.9653677940368652
5260,,,,3.021843671798706,3.021843671798706,3.021843671798706,,,
5261,,,,3.0110809803009033,3.0110809803009033,3.0110809803009033,,,
5262,,,,2.992745876312256,2.992745876312256,2.992745876312256,2.9523391723632812,2.9523391723632812,2.9523391723632812
